"","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","e","alpha","management","MC","implementYear","Year","Catch","Price"
"9024","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2023,8803.10805595193,8148.72985656963
"9025","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2024,14491.3495588085,5282.66052912337
"9026","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2024,11755.4035436214,6336.81774587352
"9027","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2024,9142.05228642431,7885.37556978687
"9028","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2025,14336.5036629803,5332.24052946251
"9029","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2025,11749.7322154413,6339.47734705719
"9030","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2025,9456.340614556,7656.98298497831
"9031","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2026,14189.3260574403,5380.30222803202
"9032","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2026,11744.2887860933,6342.03233206939
"9033","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2026,9730.69338077586,7468.90765508537
"9034","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2027,14049.3651623465,5426.8798855739
"9035","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2027,11739.0639761453,6344.48678684981
"9036","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2027,9969.3332971558,7313.19644833947
"9037","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2028,13916.2016249566,5472.00796398972
"9038","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2028,11734.0488934507,6346.84464002792
"9039","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2028,10176.2736637417,7183.70356955603
"9040","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2029,13789.4455777909,5515.72102563627
"9041","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2029,11729.2350162532,6349.10966880154
"9042","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2029,10355.2530534265,7075.61361106998
"9043","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2030,13668.734166524,5558.05364170153
"9044","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2030,11724.614177085,6351.28550460984
"9045","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2030,10509.6997809735,6985.10851720678
"9046","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2031,13553.7293177042,5599.04030908341
"9047","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2031,11720.1785474153,6353.3756386068
"9048","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2031,10642.7183927747,6909.13002096103
"9049","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2032,13444.1157200695,5638.71537521733
"9050","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2032,11715.920623013,6355.38342694112
"9051","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2032,10757.0917716292,6845.20691664389
"9052","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2033,13339.5989964092,5677.1129703237
"9053","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2033,11711.833209984,6357.31209584836
"9054","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2033,10855.2937710663,6791.32729728003
"9055","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2034,13239.904045672,5714.2669465701
"9056","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2034,11707.9094114511,6359.16474656123
"9057","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2034,10939.508475008,6745.84257380059
"9058","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2035,13144.7735374214,5750.21082366817
"9059","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2035,11704.1426148419,6360.94436004361
"9060","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2035,11011.6531782043,6707.3943506013
"9061","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2036,13053.9665428226,5784.97774044877
"9062","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2036,11700.5264797562,6362.65380155391
"9063","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2036,11073.4029946428,6674.85800192447
"9064","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2037,12967.2572881664,5818.60041198348
"9065","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2037,11697.0549263817,6364.29582504324
"9066","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2037,11126.2156389257,6647.29863138847
"9067","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2038,12884.4340185276,5851.11109184332
"9068","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2038,11693.7221244331,6365.87307739366
"9069","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2038,11171.3554127603,6623.93633845482
"9070","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2039,12805.297960546,5882.54153910879
"9071","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2039,11690.5224825868,6367.38810250189
"9072","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2039,11209.9157912904,6604.11856807788
"9073","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2040,12729.6623745412,5912.92298976706
"9074","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2040,11687.4506383879,6368.84334521338
"9075","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2040,11242.8402670587,6587.29791403622
"9076","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2041,12657.3516872459,5942.28613215387
"9077","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2041,11684.5014486073,6370.2411551119
"9078","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2041,11270.9412951257,6573.01416656675
"9079","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2042,12588.2006973847,5970.66108611794
"9080","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2042,11681.669980025,6371.58379016938
"9081","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2042,11294.9173099181,6560.87969587248
"9082","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2043,12522.0538471603,5998.07738560582
"9083","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2043,11678.9515006211,6372.87342026081
"9084","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2043,11315.3678678411,6550.56748135234
"9085","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2044,12458.7645534411,6024.56396438375
"9086","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2044,11676.3414711544,6374.11213054872
"9087","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2044,11332.8070214224,6541.80125659375
"9088","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2045,12398.1945930944,6050.14914463159
"9089","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2045,11673.8355371094,6375.30192474185
"9090","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2045,11347.6750599177,6534.34735906341
"9091","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2046,12340.2135374851,6074.86062816068
"9092","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2046,11671.4295209959,6376.44472823215
"9093","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2046,11360.3487647529,6528.00796263154
"9094","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2047,12284.6982316679,6098.72549002452
"9095","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2047,11669.1194149828,6377.54239111465
"9096","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2047,11371.1503310379,6522.61543868038
"9097","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2048,12231.5323142539,6121.77017430624
"9098","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2048,11666.9013738524,6378.59669109397
"9099","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2048,11380.3551023494,6518.02764331264
"9100","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2049,12180.6057743363,6144.02049188201
"9101","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2049,11664.7717082583,6379.60933628168
"9102","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2049,11388.1982577156,6514.12396818231
"9103","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2050,12131.8145422145,6165.50161997342
"9104","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2050,11662.7268782745,6380.58196788835
"9105","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2050,11394.8805791134,6510.80202367019
"9106","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2051,12085.0601109789,6186.23810331503
"9107","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2051,11660.7634872218,6381.51616281392
"9108","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2051,11400.5734160783,6507.9748476673
"9109","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2052,12040.2491863012,6206.25385677602
"9110","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2052,11658.8782757582,6382.41343614021
"9111","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2052,11405.4229521009,6505.56855268834
"9112","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2053,11997.29336203,6225.57216928636
"9113","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2053,11657.0681162225,6383.27524352888
"9114","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2053,11409.5538658765,6503.52033958442
"9115","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2054,11956.1088194191,6244.21570892929
"9116","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2054,11655.3300072176,6384.10298352845
"9117","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2054,11413.0724695374,6501.77681863221
"9118","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2055,11916.6160480217,6262.20652907205
"9119","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2055,11653.661068426,6384.89799979348
"9120","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2055,11416.0693959006,6500.29258890558
"9121","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2056,11878.7395864633,6279.56607541673
"9122","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2056,11652.0585356427,6385.66158321934
"9123","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2056,11418.6218976018,6499.02903508677
"9124","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2057,11842.4077814738,6296.31519386233
"9125","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2057,11650.5197560203,6386.39497399541
"9126","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2057,11420.7958127659,6497.95330763053
"9127","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2058,11807.5525637052,6312.4741390775
"9128","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2058,11649.0421835127,6387.09936357983
"9129","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"econOpt",1,2017,2058,11422.6472445634,6497.03745775611
"9130","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"SQ",1,2017,2059,11774.1092389938,6328.06258369163
"9131","Red snow crab single_stock","Chionoecetes japonicus","Red snow crab",42,"Crabs, sea-spiders",-1.15,276942393.493665,"FMSY",1,2017,2059,11647.6233745124,6387.77589659875
