year,prefecture,fish,value_million_JPY
2010,香川,shark,0.25
2010,愛媛,shark,28
2010,高知,shark,77
2010,福岡,shark,2
2010,佐賀,shark,0.25
2010,長崎,shark,41
2010,熊本,shark,2
2010,大分,shark,38
2010,宮崎,shark,78
2010,鹿児島,shark,245
2010,沖縄,shark,18
2011,北海道,shark,171
2011,青森,shark,210
2011,岩手,shark,113
2011,宮城,shark,1577
2011,秋田,shark,9
2011,山形,shark,2
2011,福島,shark,35
2011,茨城,shark,4
2011,千葉,shark,20
2011,東京,shark,178
2011,神奈川,shark,331
2011,新潟,shark,2
2011,富山,shark,157
2011,石川,shark,0.25
2011,福井,shark,0.25
2011,静岡,shark,263
2011,愛知,shark,1
2011,三重,shark,136
2011,京都,shark,0.25
2011,大阪,shark,2
2011,兵庫,shark,4
2011,和歌山,shark,20
2011,鳥取,shark,0.25
2011,島根,shark,2
2011,岡山,shark,0.25
2011,広島,shark,1
2011,山口,shark,4
2011,徳島,shark,1
2011,香川,shark,0.25
2011,愛媛,shark,26
2011,高知,shark,145
2011,福岡,shark,2
2011,佐賀,shark,0.25
2011,長崎,shark,31
2011,熊本,shark,2
2011,大分,shark,37
2011,宮崎,shark,96
2011,鹿児島,shark,197
2011,沖縄,shark,20
2012,北海道,shark,162
2012,青森,shark,202
2012,岩手,shark,316
2012,宮城,shark,2069
2012,秋田,shark,7
2012,山形,shark,3
2012,福島,shark,28
2012,茨城,shark,13
2012,千葉,shark,17
2012,東京,shark,174
2012,神奈川,shark,296
2012,新潟,shark,3
2012,富山,shark,99
2012,石川,shark,0.25
2012,福井,shark,0.25
2012,静岡,shark,268
2012,愛知,shark,0.25
2012,三重,shark,150
2012,京都,shark,0.25
2012,大阪,shark,3
2012,兵庫,shark,2
2012,和歌山,shark,15
2012,鳥取,shark,0.25
2012,島根,shark,1
2012,岡山,shark,0.25
2012,広島,shark,1
2012,山口,shark,5
2012,徳島,shark,0.25
2012,香川,shark,0.25
2012,愛媛,shark,25
2012,高知,shark,190
2012,福岡,shark,1
2012,佐賀,shark,0.25
2012,長崎,shark,17
2012,熊本,shark,2
2012,大分,shark,32
2012,宮崎,shark,89
2012,鹿児島,shark,139
2012,沖縄,shark,7
2013,北海道,shark,187
2013,青森,shark,167
2013,岩手,shark,324
2013,宮城,shark,1543
2013,秋田,shark,8
2013,山形,shark,3
2013,福島,shark,27
2013,茨城,shark,18
2013,千葉,shark,61
2013,東京,shark,103
2013,神奈川,shark,223
2013,新潟,shark,1
2013,富山,shark,109
2013,石川,shark,0.25
2013,福井,shark,0.25
2013,静岡,shark,127
2013,愛知,shark,0.25
2013,三重,shark,114
2013,京都,shark,0.25
2013,大阪,shark,3
2013,兵庫,shark,6
2013,和歌山,shark,16
2013,鳥取,shark,0.25
2013,島根,shark,1
2013,岡山,shark,0.25
2013,広島,shark,2
2013,山口,shark,4
2013,徳島,shark,2
2013,香川,shark,0.25
2013,愛媛,shark,28
2013,高知,shark,124
2013,福岡,shark,1
2013,佐賀,shark,1
2013,長崎,shark,28
2013,熊本,shark,2
2013,大分,shark,24
2013,宮崎,shark,68
2013,鹿児島,shark,99
2013,沖縄,shark,8
2014,北海道,shark,255
2014,青森,shark,165
2014,岩手,shark,204
2014,宮城,shark,1913
2014,秋田,shark,7
2014,山形,shark,2
2014,福島,shark,24
2014,茨城,shark,22
2014,千葉,shark,32
2014,東京,shark,203
2014,神奈川,shark,574
2014,新潟,shark,2
2014,富山,shark,169
2014,石川,shark,0.25
2014,福井,shark,0.25
2014,静岡,shark,158
2014,愛知,shark,0.25
2014,三重,shark,76
2014,京都,shark,0.25
2014,大阪,shark,2
2014,兵庫,shark,NA
2014,和歌山,shark,16
2014,鳥取,shark,NA
2014,島根,shark,1
2014,岡山,shark,0.25
2014,広島,shark,NA
2014,山口,shark,4
2014,徳島,shark,2
2014,香川,shark,NA
2014,愛媛,shark,29
2014,高知,shark,224
2014,福岡,shark,2
2014,佐賀,shark,1
2014,長崎,shark,17
2014,熊本,shark,2
2014,大分,shark,19
2014,宮崎,shark,62
2014,鹿児島,shark,99
2014,沖縄,shark,9
2015,北海道,shark,188
2015,青森,shark,228
2015,岩手,shark,473
2015,宮城,shark,2464
2015,秋田,shark,10
2015,山形,shark,5
2015,福島,shark,22
2015,茨城,shark,13
2015,千葉,shark,12
2015,東京,shark,56
2015,神奈川,shark,850
2015,新潟,shark,2
2015,富山,shark,175
2015,石川,shark,0.25
2015,福井,shark,NA
2015,静岡,shark,99
2015,愛知,shark,0.25
2015,三重,shark,51
2015,京都,shark,0.25
2015,大阪,shark,2
2015,兵庫,shark,NA
2015,和歌山,shark,23
2015,鳥取,shark,NA
2015,島根,shark,1
2015,岡山,shark,0.25
2015,広島,shark,1
2015,山口,shark,3
2015,徳島,shark,2
2015,香川,shark,0.25
2015,愛媛,shark,19
2015,高知,shark,201
2015,福岡,shark,1
2015,佐賀,shark,NA
2015,長崎,shark,15
2015,熊本,shark,NA
2015,大分,shark,16
2015,宮崎,shark,77
2015,鹿児島,shark,171
2015,沖縄,shark,8
2003,北海道,skipjack,1067
2003,青森,skipjack,1327
2003,岩手,skipjack,10
2003,宮城,skipjack,4820
2003,秋田,skipjack,0.25
2003,山形,skipjack,0.25
2003,福島,skipjack,340
2003,茨城,skipjack,348
2003,千葉,skipjack,628
2003,東京,skipjack,3778
2003,神奈川,skipjack,731
2003,新潟,skipjack,1614
2003,富山,skipjack,8
2003,石川,skipjack,7
2003,福井,skipjack,1
2003,静岡,skipjack,9915
2003,愛知,skipjack,0.25
2003,三重,skipjack,7531
2003,京都,skipjack,2
2003,大阪,skipjack,0
2003,兵庫,skipjack,0.25
2003,和歌山,skipjack,1599
2003,鳥取,skipjack,1241
2003,島根,skipjack,11
2003,岡山,skipjack,0
2003,広島,skipjack,0
2003,山口,skipjack,17
2003,徳島,skipjack,91
2003,香川,skipjack,0.25
2003,愛媛,skipjack,2323
2003,高知,skipjack,9803
2003,福岡,skipjack,0.25
2003,佐賀,skipjack,1
2003,長崎,skipjack,901
2003,熊本,skipjack,6
2003,大分,skipjack,7
2003,宮崎,skipjack,7497
2003,鹿児島,skipjack,908
2003,沖縄,skipjack,294
2004,愛知,skipjack,0.25
2004,愛媛,skipjack,2876
2004,茨城,skipjack,421
2004,岡山,skipjack,0
2004,沖縄,skipjack,180
2004,岩手,skipjack,9
2004,宮崎,skipjack,7102
2004,宮城,skipjack,4306
2004,京都,skipjack,0.25
2004,熊本,skipjack,3
2004,広島,skipjack,0
2004,香川,skipjack,0.25
2004,高知,skipjack,10098
2004,佐賀,skipjack,1
2004,三重,skipjack,8507
2004,山形,skipjack,0.25
2004,山口,skipjack,41
2004,鹿児島,skipjack,1290
2004,秋田,skipjack,0.25
2004,新潟,skipjack,1896
2004,神奈川,skipjack,1048
2004,青森,skipjack,619
2004,静岡,skipjack,15707
2004,石川,skipjack,1
2004,千葉,skipjack,866
2004,大阪,skipjack,0
2004,大分,skipjack,9
2004,長崎,skipjack,1283
2004,鳥取,skipjack,835
2004,島根,skipjack,9
2004,東京,skipjack,10302
2004,徳島,skipjack,192
2004,富山,skipjack,20
2004,福井,skipjack,3
2004,福岡,skipjack,0.25
2004,福島,skipjack,330
2004,兵庫,skipjack,0.25
2004,北海道,skipjack,575
2004,和歌山,skipjack,799
2005,愛知,skipjack,0.25
2005,愛媛,skipjack,1941
2005,茨城,skipjack,476
2005,岡山,skipjack,0
2005,沖縄,skipjack,148
2005,岩手,skipjack,9
2005,宮崎,skipjack,7440
2005,宮城,skipjack,4915
2005,京都,skipjack,2
2005,熊本,skipjack,2
2005,広島,skipjack,0
2005,香川,skipjack,0.25
2005,高知,skipjack,7797
2005,佐賀,skipjack,0.25
2005,三重,skipjack,8341
2005,山形,skipjack,0.25
2005,山口,skipjack,2
2005,鹿児島,skipjack,1243
2005,秋田,skipjack,0.25
2005,新潟,skipjack,1698
2005,神奈川,skipjack,2125
2005,青森,skipjack,1068
2005,静岡,skipjack,12277
2005,石川,skipjack,80
2005,千葉,skipjack,682
2005,大阪,skipjack,0
2005,大分,skipjack,6
2005,長崎,skipjack,1423
2005,鳥取,skipjack,911
2005,島根,skipjack,13
2005,東京,skipjack,4648
2005,徳島,skipjack,44
2005,富山,skipjack,12
2005,福井,skipjack,1
2005,福岡,skipjack,0.25
2005,福島,skipjack,822
2005,兵庫,skipjack,0.25
2005,北海道,skipjack,671
2005,和歌山,skipjack,744
2006,北海道,skipjack,NA
2006,青森,skipjack,1243
2006,岩手,skipjack,5
2006,宮城,skipjack,4632
2006,秋田,skipjack,NA
2006,山形,skipjack,NA
2006,福島,skipjack,886
2006,茨城,skipjack,635
2006,千葉,skipjack,422
2006,東京,skipjack,3710
2006,神奈川,skipjack,1892
2006,新潟,skipjack,2762
2006,富山,skipjack,38
2006,石川,skipjack,70
2006,福井,skipjack,0.25
2006,静岡,skipjack,14119
2006,愛知,skipjack,0.25
2006,三重,skipjack,8514
2006,京都,skipjack,1
2006,大阪,skipjack,0
2006,兵庫,skipjack,0.25
2006,和歌山,skipjack,836
2006,鳥取,skipjack,1131
2006,島根,skipjack,0.25
2006,岡山,skipjack,0
2006,広島,skipjack,0
2006,山口,skipjack,1
2006,徳島,skipjack,25
2006,香川,skipjack,0.25
2006,愛媛,skipjack,2628
2006,高知,skipjack,5397
2006,福岡,skipjack,0.25
2006,佐賀,skipjack,0.25
2006,長崎,skipjack,1529
2006,熊本,skipjack,4
2006,大分,skipjack,3
2006,宮崎,skipjack,7920
2006,鹿児島,skipjack,1115
2006,沖縄,skipjack,135
2007,北海道,skipjack,1501
2007,青森,skipjack,2673
2007,岩手,skipjack,6
2007,宮城,skipjack,7222
2007,秋田,skipjack,0.25
2007,山形,skipjack,0.25
2007,福島,skipjack,1265
2007,茨城,skipjack,1654
2007,千葉,skipjack,429
2007,東京,skipjack,4206
2007,神奈川,skipjack,2382
2007,新潟,skipjack,4622
2007,富山,skipjack,19
2007,石川,skipjack,0.25
2007,福井,skipjack,1
2007,静岡,skipjack,20197
2007,愛知,skipjack,NA
2007,三重,skipjack,6857
2007,京都,skipjack,0.25
2007,大阪,skipjack,0
2007,兵庫,skipjack,0.25
2007,和歌山,skipjack,706
2007,鳥取,skipjack,1400
2007,島根,skipjack,2
2007,岡山,skipjack,0
2007,広島,skipjack,0
2007,山口,skipjack,3
2007,徳島,skipjack,37
2007,香川,skipjack,NA
2007,愛媛,skipjack,2970
2007,高知,skipjack,6892
2007,福岡,skipjack,86
2007,佐賀,skipjack,0.25
2007,長崎,skipjack,2010
2007,熊本,skipjack,7
2007,大分,skipjack,4
2007,宮崎,skipjack,6040
2007,鹿児島,skipjack,1452
2007,沖縄,skipjack,166
2008,北海道,skipjack,1062
2008,青森,skipjack,3185
2008,岩手,skipjack,8
2008,宮城,skipjack,7491
2008,秋田,skipjack,0
2008,山形,skipjack,0.25
2008,福島,skipjack,1230
2008,茨城,skipjack,1397
2008,千葉,skipjack,247
2008,東京,skipjack,5586
2008,神奈川,skipjack,2679
2008,新潟,skipjack,4785
2008,富山,skipjack,30
2008,石川,skipjack,2
2008,福井,skipjack,5
2008,静岡,skipjack,18103
2008,愛知,skipjack,NA
2008,三重,skipjack,8200
2008,京都,skipjack,2
2008,大阪,skipjack,0
2008,兵庫,skipjack,0.25
2008,和歌山,skipjack,1185
2008,鳥取,skipjack,1606
2008,島根,skipjack,0.25
2008,岡山,skipjack,0
2008,広島,skipjack,0
2008,山口,skipjack,2
2008,徳島,skipjack,36
2008,香川,skipjack,NA
2008,愛媛,skipjack,2901
2008,高知,skipjack,8750
2008,福岡,skipjack,58
2008,佐賀,skipjack,0.25
2008,長崎,skipjack,2371
2008,熊本,skipjack,3
2008,大分,skipjack,25
2008,宮崎,skipjack,7037
2008,鹿児島,skipjack,1233
2008,沖縄,skipjack,201
2009,北海道,skipjack,722
2009,青森,skipjack,1695
2009,岩手,skipjack,5
2009,宮城,skipjack,8070
2009,秋田,skipjack,0
2009,山形,skipjack,0.25
2009,福島,skipjack,735
2009,茨城,skipjack,1066
2009,千葉,skipjack,334
2009,東京,skipjack,3440
2009,神奈川,skipjack,2058
2009,新潟,skipjack,4955
2009,富山,skipjack,23
2009,石川,skipjack,7
2009,福井,skipjack,3
2009,静岡,skipjack,12633
2009,愛知,skipjack,1
2009,三重,skipjack,7378
2009,京都,skipjack,1
2009,大阪,skipjack,0
2009,兵庫,skipjack,NA
2009,和歌山,skipjack,1276
2009,鳥取,skipjack,1251
2009,島根,skipjack,1
2009,岡山,skipjack,0
2009,広島,skipjack,0
2009,山口,skipjack,6
2009,徳島,skipjack,51
2009,香川,skipjack,NA
2009,愛媛,skipjack,2133
2009,高知,skipjack,6704
2009,福岡,skipjack,48
2009,佐賀,skipjack,0.25
2009,長崎,skipjack,3985
2009,熊本,skipjack,6
2009,大分,skipjack,19
2009,宮崎,skipjack,5080
2009,鹿児島,skipjack,959
2009,沖縄,skipjack,275
2010,北海道,skipjack,716
2010,青森,skipjack,852
2010,岩手,skipjack,2
2010,宮城,skipjack,5612
2010,秋田,skipjack,0
2010,山形,skipjack,0.25
2010,福島,skipjack,693
2010,茨城,skipjack,472
2010,千葉,skipjack,472
2010,東京,skipjack,3642
2010,神奈川,skipjack,1716
2010,新潟,skipjack,4109
2010,富山,skipjack,32
2010,石川,skipjack,2
2010,福井,skipjack,3
2010,静岡,skipjack,14216
2010,愛知,skipjack,NA
2010,三重,skipjack,8943
2010,京都,skipjack,2
2010,大阪,skipjack,0
2010,兵庫,skipjack,1
2010,和歌山,skipjack,1130
2010,鳥取,skipjack,1125
2010,島根,skipjack,6
2010,岡山,skipjack,0
2010,広島,skipjack,0
2010,山口,skipjack,39
2010,徳島,skipjack,37
2010,香川,skipjack,NA
2010,愛媛,skipjack,2093
2010,高知,skipjack,8754
2010,福岡,skipjack,1107
2010,佐賀,skipjack,2
2010,長崎,skipjack,3261
2010,熊本,skipjack,5
2010,大分,skipjack,25
2010,宮崎,skipjack,7275
2010,鹿児島,skipjack,1441
2010,沖縄,skipjack,164
2011,北海道,skipjack,466
2011,青森,skipjack,1289
2011,岩手,skipjack,5
2011,宮城,skipjack,7483
2011,秋田,skipjack,NA
2011,山形,skipjack,NA
2011,福島,skipjack,364
2011,茨城,skipjack,676
2011,千葉,skipjack,99
2011,東京,skipjack,3497
2011,神奈川,skipjack,1914
2011,新潟,skipjack,2189
2011,富山,skipjack,41
2011,石川,skipjack,1
2011,福井,skipjack,19
2011,静岡,skipjack,11757
2011,愛知,skipjack,NA
2011,三重,skipjack,8090
2011,京都,skipjack,1
2011,大阪,skipjack,0
2011,兵庫,skipjack,0.25
2011,和歌山,skipjack,604
2011,鳥取,skipjack,1185
2011,島根,skipjack,2
2011,岡山,skipjack,0
2011,広島,skipjack,0
2011,山口,skipjack,6
2011,徳島,skipjack,20
2011,香川,skipjack,0
2011,愛媛,skipjack,679
2011,高知,skipjack,8129
2011,福岡,skipjack,401
2011,佐賀,skipjack,1
2011,長崎,skipjack,3357
2011,熊本,skipjack,7
2011,大分,skipjack,26
2011,宮崎,skipjack,7454
2011,鹿児島,skipjack,2044
2011,沖縄,skipjack,132
2012,北海道,skipjack,1090
2012,青森,skipjack,1872
2012,岩手,skipjack,5
2012,宮城,skipjack,5761
2012,秋田,skipjack,0
2012,山形,skipjack,NA
2012,福島,skipjack,379
2012,茨城,skipjack,NA
2012,千葉,skipjack,251
2012,東京,skipjack,7113
2012,神奈川,skipjack,2835
2012,新潟,skipjack,3108
2012,富山,skipjack,36
2012,石川,skipjack,1
2012,福井,skipjack,16
2012,静岡,skipjack,18129
2012,愛知,skipjack,NA
2012,三重,skipjack,6559
2012,京都,skipjack,2
2012,大阪,skipjack,0
2012,兵庫,skipjack,0.25
2012,和歌山,skipjack,960
2012,鳥取,skipjack,1554
2012,島根,skipjack,32
2012,岡山,skipjack,0
2012,広島,skipjack,0
2012,山口,skipjack,21
2012,徳島,skipjack,88
2012,香川,skipjack,NA
2012,愛媛,skipjack,1356
2012,高知,skipjack,7705
2012,福岡,skipjack,54
2012,佐賀,skipjack,6
2012,長崎,skipjack,3228
2012,熊本,skipjack,6
2012,大分,skipjack,22
2012,宮崎,skipjack,5696
2012,鹿児島,skipjack,2987
2012,沖縄,skipjack,148
2013,北海道,skipjack,876
2013,青森,skipjack,1407
2013,岩手,skipjack,NA
2013,宮城,skipjack,5476
2013,秋田,skipjack,0
2013,山形,skipjack,NA
2013,福島,skipjack,525
2013,茨城,skipjack,587
2013,千葉,skipjack,85
2013,東京,skipjack,4528
2013,神奈川,skipjack,2445
2013,新潟,skipjack,2317
2013,富山,skipjack,27
2013,石川,skipjack,1
2013,福井,skipjack,4
2013,静岡,skipjack,18785
2013,愛知,skipjack,NA
2013,三重,skipjack,7146
2013,京都,skipjack,3
2013,大阪,skipjack,0
2013,兵庫,skipjack,NA
2013,和歌山,skipjack,704
2013,鳥取,skipjack,NA
2013,島根,skipjack,3
2013,岡山,skipjack,0
2013,広島,skipjack,0
2013,山口,skipjack,3
2013,徳島,skipjack,84
2013,香川,skipjack,NA
2013,愛媛,skipjack,1711
2013,高知,skipjack,7682
2013,福岡,skipjack,52
2013,佐賀,skipjack,3
2013,長崎,skipjack,3822
2013,熊本,skipjack,2
2013,大分,skipjack,15
2013,宮崎,skipjack,6775
2013,鹿児島,skipjack,3478
2013,沖縄,skipjack,163
2014,北海道,skipjack,576
2014,青森,skipjack,1696
2014,岩手,skipjack,27
2014,宮城,skipjack,4186
2014,秋田,skipjack,0
2014,山形,skipjack,0.25
2014,福島,skipjack,556
2014,茨城,skipjack,582
2014,千葉,skipjack,71
2014,東京,skipjack,5483
2014,神奈川,skipjack,1820
2014,新潟,skipjack,1631
2014,富山,skipjack,6
2014,石川,skipjack,1
2014,福井,skipjack,2
2014,静岡,skipjack,16078
2014,愛知,skipjack,1
2014,三重,skipjack,6239
2014,京都,skipjack,1
2014,大阪,skipjack,0
2014,兵庫,skipjack,NA
2014,和歌山,skipjack,334
2014,鳥取,skipjack,NA
2014,島根,skipjack,2
2014,岡山,skipjack,0
2014,広島,skipjack,NA
2014,山口,skipjack,1
2014,徳島,skipjack,53
2014,香川,skipjack,NA
2014,愛媛,skipjack,2049
2014,高知,skipjack,5640
2014,福岡,skipjack,17
2014,佐賀,skipjack,1
2014,長崎,skipjack,2214
2014,熊本,skipjack,1
2014,大分,skipjack,27
2014,宮崎,skipjack,5539
2014,鹿児島,skipjack,3075
2014,沖縄,skipjack,112
2015,北海道,skipjack,602
2015,青森,skipjack,1386
2015,岩手,skipjack,NA
2015,宮城,skipjack,5455
2015,秋田,skipjack,0
2015,山形,skipjack,0.25
2015,福島,skipjack,674
2015,茨城,skipjack,NA
2015,千葉,skipjack,233
2015,東京,skipjack,6153
2015,神奈川,skipjack,3023
2015,新潟,skipjack,2151
2015,富山,skipjack,3
2015,石川,skipjack,1
2015,福井,skipjack,1
2015,静岡,skipjack,17284
2015,愛知,skipjack,1
2015,三重,skipjack,5975
2015,京都,skipjack,12
2015,大阪,skipjack,0
2015,兵庫,skipjack,NA
2015,和歌山,skipjack,319
2015,鳥取,skipjack,NA
2015,島根,skipjack,0.25
2015,岡山,skipjack,0
2015,広島,skipjack,0
2015,山口,skipjack,0.25
2015,徳島,skipjack,62
2015,香川,skipjack,NA
2015,愛媛,skipjack,3214
2015,高知,skipjack,6106
2015,福岡,skipjack,1
2015,佐賀,skipjack,1
2015,長崎,skipjack,2792
2015,熊本,skipjack,0.25
2015,大分,skipjack,15
2015,宮崎,skipjack,5562
2015,鹿児島,skipjack,1797
2015,沖縄,skipjack,160
2003,北海道,smelt,0
2003,青森,smelt,0
2003,岩手,smelt,0
2003,宮城,smelt,0
2003,秋田,smelt,19
2003,山形,smelt,2
2003,福島,smelt,0
2003,茨城,smelt,0.25
2003,千葉,smelt,0
2003,東京,smelt,0
2003,神奈川,smelt,0
2003,新潟,smelt,178
2003,富山,smelt,42
2003,石川,smelt,445
2003,福井,smelt,7
2003,静岡,smelt,3
2003,愛知,smelt,106
2003,三重,smelt,6
2003,京都,smelt,21
2003,大阪,smelt,0
2003,兵庫,smelt,106
2003,和歌山,smelt,2
2003,鳥取,smelt,14
2003,島根,smelt,192
2003,岡山,smelt,0
2003,広島,smelt,0
2003,山口,smelt,0.25
2003,徳島,smelt,0
2003,香川,smelt,0
2003,愛媛,smelt,7
2003,高知,smelt,42
2003,福岡,smelt,0
2003,佐賀,smelt,0
2003,長崎,smelt,0
2003,熊本,smelt,0.25
2003,大分,smelt,0
2003,宮崎,smelt,0.25
2003,鹿児島,smelt,5
2003,沖縄,smelt,0
2004,愛知,smelt,95
2004,愛媛,smelt,2
2004,茨城,smelt,0.25
2004,岡山,smelt,0
2004,沖縄,smelt,0
2004,岩手,smelt,0
2004,宮崎,smelt,0.25
2004,宮城,smelt,1
2004,京都,smelt,28
2004,熊本,smelt,0.25
2004,広島,smelt,0
2004,香川,smelt,0
2004,高知,smelt,45
2004,佐賀,smelt,0
2004,三重,smelt,11
2004,山形,smelt,2
2004,山口,smelt,0.25
2004,鹿児島,smelt,1
2004,秋田,smelt,8
2004,新潟,smelt,145
2004,神奈川,smelt,0
2004,青森,smelt,0
2004,静岡,smelt,11
2004,石川,smelt,451
2004,千葉,smelt,0
2004,大阪,smelt,0
2004,大分,smelt,0
2004,長崎,smelt,0
2004,鳥取,smelt,33
2004,島根,smelt,178
2004,東京,smelt,0
2004,徳島,smelt,0
2004,富山,smelt,17
2004,福井,smelt,9
2004,福岡,smelt,0
2004,福島,smelt,0
2004,兵庫,smelt,96
2004,北海道,smelt,0
2004,和歌山,smelt,1
2005,愛知,smelt,110
2005,愛媛,smelt,2
2005,茨城,smelt,0.25
2005,岡山,smelt,0
2005,沖縄,smelt,0
2005,岩手,smelt,0
2005,宮崎,smelt,0
2005,宮城,smelt,1
2005,京都,smelt,15
2005,熊本,smelt,0.25
2005,広島,smelt,0
2005,香川,smelt,0
2005,高知,smelt,21
2005,佐賀,smelt,0
2005,三重,smelt,7
2005,山形,smelt,1
2005,山口,smelt,0.25
2005,鹿児島,smelt,1
2005,秋田,smelt,9
2005,新潟,smelt,140
2005,神奈川,smelt,0
2005,青森,smelt,0.25
2005,静岡,smelt,3
2005,石川,smelt,419
2005,千葉,smelt,0
2005,大阪,smelt,0
2005,大分,smelt,0
2005,長崎,smelt,0
2005,鳥取,smelt,17
2005,島根,smelt,150
2005,東京,smelt,0
2005,徳島,smelt,0
2005,富山,smelt,23
2005,福井,smelt,3
2005,福岡,smelt,0
2005,福島,smelt,0
2005,兵庫,smelt,66
2005,北海道,smelt,0
2005,和歌山,smelt,3
2006,北海道,smelt,0
2006,青森,smelt,0.25
